Frame,Theta_deg,Omega_deg_s,Alpha_rad_s2,CoM_X_rel,CoM_Z_rel
69,518.4407706962917,233.36799584585566,1.4924379249110302,0.05299727496001462,-0.1884495412135817
70,526.395209692521,232.66679111840307,4.20383162752951,0.035296192936795395,-0.24370544567170208
71,535.6557357643421,239.83817466044823,5.619093996448953,0.011508678453987444,-0.28292530530485394
72,544.9832429230474,252.183595229961,5.0693251343720505,-0.014533974461605668,-0.2994770249713865
73,553.5269809939908,261.1617093211805,2.8601285335554962,-0.0396817262333759,-0.29024924235464367
74,559.9766655549105,265.8008739977958,1.6518883656466699,-0.06265033704821409,-0.25839834223165764
75,569.2056837797733,266.46491980576565,0.7535827041522509,-0.08273322141510886,-0.21292163087425853
76,579.6153218181099,264.9340172851817,0.09005833131598706,-0.09767895033152366,-0.1652662732458298
77,589.8788119328783,264.149245160465,-0.645262847469894,-0.10303168210013239,-0.1252499765337507
78,597.7848272848902,263.6382396846229,-2.027428558748511,-0.09400001089758656,-0.09859268483883184
79,606.7272997378188,261.6135204836125,-3.7513416748216457,-0.06883388572151854,-0.0867075370134454
80,614.7961521260095,254.29226425772998,-3.696916255742366,-0.031149625151688246,-0.0879087147877122
81,622.9122728422049,244.63627488117072,-3.622039838211805,0.010997377813198934,-0.0987779645639083
82,631.6502164762595,234.08778979038405,-4.672755033269823,0.04908020110598369,-0.1147612501503529
83,639.8568662373707,224.38639458845552,-6.440944043086461,0.07833313176544236,-0.12996953060609195
84,647.4690484833137,215.25535375083305,-6.15468555798995,0.09910723900280308,-0.13722730813327363
85,654.6337133565013,210.3794673023588,-4.24759866053418,0.11451349548541861,-0.12954345842934356
86,660.7781634031547,211.01531730731048,-0.0006043364411141283,0.1265540107297825,-0.10294790158715697
87,665.9465968247273,213.59197075585317,3.9460489985846436,0.1340023382185784,-0.05919209733403499
88,671.5178629401576,217.41694636675837,5.816711681960015,0.1334908058331618,-0.006402017307914453
89,678.776714586357,220.15137441080174,4.946818145585269,0.12245005346874743,0.04322065238044966
90,687.3645716551782,221.1194969971372,1.9427672557964684,0.10136612308975892,0.077738215762065
91,697.8513432386666,222.0522912537413,-1.6304139860631892,0.07392789328477699,0.08970409201234032
92,706.1462924603975,223.07604986365698,-4.13151622026615,0.0454679889676588,0.07841256343506094
93,713.2230002755691,224.8285142642366,-3.488716641554646,0.021039466699571414,0.04950464404820297
94,718.8898424397321,223.87033563143922,-1.2286098843654827,0.0041916832598936585,0.012338169753137635
95,724.2665283160877,220.60613770046575,1.1655795955269355,-0.003345195665123971,-0.023668381287099693
96,731.002518993014,215.6870225390829,2.347604987309296,-0.0014552999803178878,-0.05199047431065927
97,738.969647256761,210.93058471092363,-0.027553753812441073,0.008678152124572243,-0.06991011955165768
98,748.9402081680822,206.7658918832283,-3.2708136774216996,0.024822851508715972,-0.07739322931788091
99,756.8656062070934,205.3220642460144,-5.134010879763679,0.04388236703659375,-0.07518769236932073
100,763.5334520663788,208.80628766223992,-3.0619327306033597,0.0621789557663915,-0.06362275000402266
101,768.9657651108311,220.2006383944133,4.132569921051584,0.07613462345124185,-0.04292760685014121
102,772.8211746128062,240.77366364482768,14.070515314479877,0.08344607656969594,-0.014744613015785677
103,778.2951481552304,265.7991584634931,21.807350801683697,0.08418424565412613,0.01655642052928196
104,786.2281710556773,293.81493721309397,23.11508933050979,0.08084461928594397,0.044247388486545934
105,797.6428987205592,320.6518254235394,18.94490241598686,0.07698779827378116,0.06153830854501081
106,812.742246956793,342.59010905657135,10.518438140750249,0.07529191321138896,0.06437509348455533
107,829.0852298526661,356.7495459024247,0.4399124466147555,0.07636992315114959,0.052581829463055146
108,842.4063624581503,362.61473941958513,-6.2301823526932765,0.07907546879687652,0.028351889094135538
109,853.321907287529,361.8945083260254,-7.964735960649421,0.08181718418082254,-0.006416883330031447
110,863.8232497358908,356.53108005616957,-5.049665612092269,0.08372601304898787,-0.05114803861211613
111,873.6210533870717,346.35593093457413,-1.1488022070594184,0.08489461924867484,-0.10482296241789499
112,883.4153103539367,336.7774960967874,1.051941707235727,0.08577086721704735,-0.16306291669479958
113,895.5962828924793,330.42091486907555,-0.4243541831615971,0.08636029911507145,-0.2166220592797265
114,908.7532249163099,323.476763457081,-4.271972646705109,0.08244929116136257,-0.2602552747849722
115,921.9202015253722,312.52605490104895,-8.666030965866469,0.07904358142524003,-0.2806752852907368
116,931.8323391301776,295.97515491860213,-8.666030965868767,0.07717438397761059,-0.269808950403043
117,940.9885998034136,279.4242549361367,-8.666030965868767,0.07787291288938153,-0.2195831297279146
118,949.3889835450785,262.8733549536714,-8.666030965868767,0.08217038223146025,-0.12192468287137573
119,957.0334903551724,246.322454971206,-8.666030965868767,0.09109800607475388,0.031239530560549893
120,963.9221202336951,229.77155498874066,-8.666030965868767,0.10568699849016983,0.24798265096183744
