Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
3,0.100000,30.000000,22,0.993809,True,-0.616100,0.544051,-0.024232,-0.635191,0.580400,-0.053328
3,0.100000,30.000000,23,0.999959,True,0.079465,0.003031,-0.036759,0.083943,0.002898,-0.033879
3,0.100000,30.000000,24,0.999905,True,-0.076843,0.000780,0.039314,-0.081169,0.000823,0.035989
3,0.100000,30.000000,25,0.956943,True,0.051365,-0.393481,-0.135747,0.068039,-0.391892,-0.122675
3,0.100000,30.000000,26,0.656078,True,-0.075061,-0.343404,0.072031,-0.075993,-0.338695,0.069961
3,0.100000,30.000000,27,0.987669,True,0.137317,-0.750987,-0.015513,0.122450,-0.752230,-0.002733
3,0.100000,30.000000,28,0.861983,True,-0.024637,-0.761080,0.193601,-0.019497,-0.751639,0.186543
3,0.100000,30.000000,29,0.953844,True,0.125842,-0.786043,-0.000455,0.107500,-0.787382,0.012249
3,0.100000,30.000000,30,0.792804,True,-0.023688,-0.794247,0.165625,-0.017288,-0.785421,0.157701
3,0.100000,30.000000,31,0.990274,True,0.060769,-0.803095,-0.053676,0.046643,-0.803410,-0.046306
3,0.100000,30.000000,32,0.866882,True,-0.109895,-0.811506,0.120002,-0.103408,-0.801372,0.109353
4,0.133333,30.000000,0,0.999999,True,-0.038906,0.650354,-0.291304,-0.058308,0.650146,-0.299884
4,0.133333,30.000000,1,0.999997,True,-0.003212,0.666393,-0.283371,-0.021698,0.665961,-0.295868
4,0.133333,30.000000,2,0.999998,True,-0.003167,0.667430,-0.274773,-0.021053,0.667016,-0.286523
4,0.133333,30.000000,3,0.999997,True,-0.004978,0.668909,-0.276172,-0.023160,0.668410,-0.287812
4,0.133333,30.000000,4,0.999999,True,-0.028051,0.677472,-0.289915,-0.042693,0.677013,-0.298979
4,0.133333,30.000000,5,0.999999,True,-0.026515,0.678681,-0.302059,-0.041338,0.678140,-0.311524
4,0.133333,30.000000,6,0.999998,True,-0.023030,0.664515,-0.282242,-0.037530,0.664209,-0.291158
